757.05	1113.07
757.24	1115.32
757.43	1125.97
757.62	1138.06
757.82	1097.30
758.01	1142.77
758.20	1121.06
758.39	1124.95
758.58	1120.85
758.78	1132.94
758.97	1111.64
759.16	1131.71
759.35	1105.49
759.54	1121.88
759.73	1086.45
759.93	1109.59
760.12	1105.70
760.31	1123.52
760.50	1111.43
760.69	1127.61
760.88	1134.17
761.08	1120.44
761.27	1095.46
761.46	1121.06
761.65	1095.46
761.84	1127.00
762.03	1118.81
762.23	1138.06
762.42	1118.40
762.61	1128.02
762.80	1088.29
762.99	1124.33
763.18	1106.11
763.38	1108.16
763.57	1123.11
763.76	1146.45
763.95	1138.06
764.14	1137.85
764.33	1124.74
764.52	1119.01
764.72	1111.23
764.91	1128.43
765.10	1119.62
765.29	1164.88
765.48	1129.05
765.67	1132.12
765.86	1133.76
766.06	1131.50
766.25	1121.47
766.44	1119.62
766.63	1123.31
766.82	1128.43
767.01	1134.17
767.20	1132.12
767.39	1110.20
767.58	1130.68
767.78	1121.67
767.97	1110.20
768.16	1117.17
768.35	1143.18
768.54	1124.33
768.73	1131.09
768.92	1129.45
769.11	1138.88
769.30	1139.08
769.50	1123.52
769.69	1138.88
769.88	1164.07
770.07	1136.01
770.26	1130.89
770.45	1138.47
770.64	1140.92
770.83	1144.40
771.02	1138.67
771.21	1138.47
771.40	1118.60
771.59	1123.72
771.79	1151.16
771.98	1123.93
772.17	1140.92
772.36	1122.49
772.55	1144.40
772.74	1121.06
772.93	1140.92
773.12	1127.00
773.31	1148.30
773.50	1122.70
773.69	1124.13
773.88	1134.98
774.07	1147.27
774.26	1128.84
774.45	1123.93
774.64	1124.74
774.84	1150.75
775.03	1119.01
775.22	1135.39
775.41	1144.00
775.60	1146.86
775.79	1137.03
775.98	1134.17
776.17	1115.53
776.36	1148.91
776.55	1136.62
776.74	1144.00
776.93	1137.03
777.12	1138.88
777.31	1137.44
777.50	1146.45
777.69	1121.67
777.88	1163.25
778.07	1125.97
778.26	1151.57
778.45	1173.69
778.64	1160.58
778.83	1153.01
779.02	1129.86
779.21	1130.68
779.40	1156.08
779.59	1150.75
779.78	1139.08
779.97	1180.65
780.16	1169.80
780.35	1142.97
780.54	1160.58
780.73	1150.55
780.92	1171.44
781.11	1144.00
781.30	1140.10
